gon_herm_spth_P,Z4.paaappaa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004158,"gon_herm_spth_P,lineage name: Z4.paaappaa"
gon_herm_spth_P,Z4.paaappap,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004156,"gon_herm_spth_P,lineage name: Z4.paaappap"
gon_herm_spth_P,Z4.paaapppa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004154,"gon_herm_spth_P,lineage name: Z4.paaapppa"
gon_herm_spth_P,Z4.paaapppp,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004152,"gon_herm_spth_P,lineage name: Z4.paaapppp"
gon_herm_spth_P,Z4.appaaaa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004150,"gon_herm_spth_P,lineage name: Z4.appaaaa"
gon_herm_spth_P,Z4.appaaap,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004148,"gon_herm_spth_P,lineage name: Z4.appaaap"
gon_herm_spth_P,Z4.appaapaa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004146,"gon_herm_spth_P,lineage name: Z4.appaapaa"
gon_herm_spth_P,Z4.appaapapa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004144,"gon_herm_spth_P,lineage name: Z4.appaapapa"
gon_herm_spth_P,Z4.appaapapp,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004143,"gon_herm_spth_P,lineage name: Z4.appaapapp"
gon_herm_spth_P,Z4.appaappaa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004142,"gon_herm_spth_P,lineage name: Z4.appaappaa"
gon_herm_spth_P,Z4.appaappap,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004141,"gon_herm_spth_P,lineage name: Z4.appaappap"
gon_herm_spth_P,Z4.appaapppa,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004140,"gon_herm_spth_P,lineage name: Z4.appaapppa"
gon_herm_spth_P,Z4.appaapppp,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004139,"gon_herm_spth_P,lineage name: Z4.appaapppp"
gon_herm_spth_P,Z4.apappav,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004138,"gon_herm_spth_P,lineage name: Z4.apappav"
gon_herm_spth_P,Z4.apapppd,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004137,"gon_herm_spth_P,lineage name: Z4.apapppd"
gon_herm_spth_P,Z4.apapppv,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004136,"gon_herm_spth_P,lineage name: Z4.apapppv"
gon_herm_spth_P,Z1.papppav,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004135,"gon_herm_spth_P,lineage name: Z1.papppav"
gon_herm_spth_P,Z1.pappppd,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004134,"gon_herm_spth_P,lineage name: Z1.pappppd"
gon_herm_spth_P,Z1.pappppv,Posterior spermathecae,,,,,,,,1,1,,,,,1,,?,WBbt:0004133,"gon_herm_spth_P,lineage name: Z1.pappppv"
gon_herm_sujn_A,Z1.papaapd,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004132,"DE2d,gon_herm_sujn,lineage name: Z1.papaapd"
gon_herm_sujn_A,Z1.papapaaa,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004131,"DE3aa,gon_herm_sujn,lineage name: Z1.papapaaa"
gon_herm_sujn_A,Z1.ppaaaaa,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004130,"gon_herm_sujn,lineage name: Z1.ppaaaaa,VT1la"
gon_herm_sujn_A,Z1.ppaaapa,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004129,"gon_herm_sujn,lineage name: Z1.ppaaapa"
gon_herm_sujn_A,Z4.apaaapd,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004128,"DE2d,gon_herm_sujn,lineage name: Z4.apaaapd"
gon_herm_sujn_A,Z4.apaapaaa,Anterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004127,"DE3aa,gon_herm_sujn,lineage name: Z4.apaapaaa"
gon_herm_sujn_P,Z1.pappappp,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004126,"DE6pp,gon_herm_sujn,lineage name: Z1.pappappp"
gon_herm_sujn_P,Z1.papppad,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004125,"DE7d,gon_herm_sujn,lineage name: Z1.papppad"
gon_herm_sujn_P,Z4.apapappp,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004124,"DE6pp,gon_herm_sujn,lineage name: Z4.apapappp"
gon_herm_sujn_P,Z4.apappad,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004123,"DE7d,gon_herm_sujn,lineage name: Z4.apappad"
gon_herm_sujn_P,Z4.aapppap,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004122,"gon_herm_sujn,lineage name: Z4.aapppap"
gon_herm_sujn_P,Z4.aappppp,Posterior spermathecal-uterine junction,,,,,,,,1,1,,,,,1,,?,WBbt:0004121,"gon_herm_sujn,lineage name: Z4.aappppp"
gon_herm_vut,Z1.ppaaaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004065,"gon_herm_vut,lineage name: Z1.ppaaaap"
gon_herm_vut,Z1.ppaaapp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005095,"gon_herm_vut,lineage name: Z1.ppaaapp"
gon_herm_vut,Z1.ppaapaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005094,"gon_herm_vut,lineage name: Z1.ppaapaa"
gon_herm_vut,Z1.ppaapap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005093,"gon_herm_vut,lineage name: Z1.ppaapap"
gon_herm_vut,Z1.ppaappa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004057,"gon_herm_vut,lineage name: Z1.ppaappa"
gon_herm_vut,Z1.ppaappp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005091,"gon_herm_vut,lineage name: Z1.ppaappp"
gon_herm_vut,Z1.ppapaaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004053,"gon_herm_vut,lineage name: Z1.ppapaaa,Z1.ppapaaa"
gon_herm_vut,Z1.ppapaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004051,"gon_herm_vut,lineage name: Z1.ppapaap,Z1.ppapaap"
gon_herm_vut,Z1.ppapapa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004049,"gon_herm_vut,lineage name: Z1.ppapapa"
gon_herm_vut,Z1.ppapapp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004047,"gon_herm_vut,lineage name: Z1.ppapapp"
gon_herm_vut,Z1.ppappd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005088,"gon_herm_vut,lineage name: Z1.ppappd,utse precursor"
gon_herm_vut,Z1.pppaad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003782,"gon_herm_vut,lineage name: Z1.pppaad"
gon_herm_vut,Z1.pppaav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003781,"gon_herm_vut,lineage name: Z1.pppaav"
gon_herm_vut,Z1.pppapd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003780,"gon_herm_vut,lineage name: Z1.pppapd"
gon_herm_vut,Z1.pppapv,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003779,"gon_herm_vut,lineage name: Z1.pppapv"
gon_herm_vut,Z1.ppppad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003778,"gon_herm_vut,lineage name: Z1.ppppad"
gon_herm_vut,Z1.ppppav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003777,"gon_herm_vut,lineage name: Z1.ppppav"
gon_herm_vut,Z1.pppppaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003776,"gon_herm_vut,lineage name: Z1.pppppaa"
gon_herm_vut,Z1.pppppap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003775,"gon_herm_vut,lineage name: Z1.pppppap"
gon_herm_vut,Z1.ppppppa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003774,"gon_herm_vut,lineage name: Z1.ppppppa"
gon_herm_vut,Z1.ppppppp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003773,"gon_herm_vut,lineage name: Z1.ppppppp"
gon_herm_vut,Z4.aapaad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005076,"gon_herm_vut,lineage name: Z4.aapaad,utse precursor"
gon_herm_vut,Z4.aapaav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003771,"gon_herm_vut,lineage name: Z4.aapaav"
gon_herm_vut,Z4.aapapd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003770,"gon_herm_vut,lineage name: Z4.aapapd"
gon_herm_vut,Z4.aapapv,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003769,"gon_herm_vut,lineage name: Z4.aapapv"
gon_herm_vut,Z4.aappaaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003768,"gon_herm_vut,lineage name: Z4.aappaaa"
gon_herm_vut,Z4.aappaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003767,"gon_herm_vut,lineage name: Z4.aappaap"
gon_herm_vut,Z4.aappapa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003766,"gon_herm_vut,lineage name: Z4.aappapa"
gon_herm_vut,Z4.aappapp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003765,"gon_herm_vut,lineage name: Z4.aappapp"
gon_herm_vut,Z4.aapppaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005066,"gon_herm_vut,lineage name: Z4.aapppaa"
gon_herm_vut,Z4.aappppa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005068,"gon_herm_vut,lineage name: Z4.aappppa"
gon_herm_vut,Z1.ppaaaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004065,"gon_herm_vut,lineage name: Z1.ppaaaap"
gon_herm_vut,Z1.ppaaapp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005095,"gon_herm_vut,lineage name: Z1.ppaaapp"
gon_herm_vut,Z1.ppaapaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005094,"gon_herm_vut,lineage name: Z1.ppaapaa"
gon_herm_vut,Z1.ppaapap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005093,"gon_herm_vut,lineage name: Z1.ppaapap"
gon_herm_vut,Z1.ppaappa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0004057,"gon_herm_vut,lineage name: Z1.ppaappa"
gon_herm_vut,Z1.ppaappp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005091,"gon_herm_vut,lineage name: Z1.ppaappp"
gon_herm_vut,Z1.ppapad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005090,"gon_herm_vut,lineage name: Z1.ppapad,utse precursor,Z1.ppapad"
gon_herm_vut,Z1.ppapav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005089,"gon_herm_vut,lineage name: Z1.ppapav,VT4l,Z1.ppapav"
gon_herm_vut,Z1.ppappd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005088,"gon_herm_vut,lineage name: Z1.ppappd,utse precursor"
gon_herm_vut,Z1.ppappv,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005087,"gon_herm_vut,lineage name: Z1.ppappv,utse precursor"
gon_herm_vut,Z4.aaaaaaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005086,"gon_herm_vut,lineage name: Z4.aaaaaaa"
gon_herm_vut,Z4.aaaaaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005085,"gon_herm_vut,lineage name: Z4.aaaaaap"
gon_herm_vut,Z4.aaaaapa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005084,"gon_herm_vut,lineage name: Z4.aaaaapa"
gon_herm_vut,Z4.aaaaapp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005083,"gon_herm_vut,lineage name: Z4.aaaaapp"
gon_herm_vut,Z4.aaaapd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005082,"gon_herm_vut,lineage name: Z4.aaaapd,utse precursor"
gon_herm_vut,Z4.aaaapv,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005081,"gon_herm_vut,lineage name: Z4.aaaapv,VT4r"
gon_herm_vut,Z4.aaapad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005080,"gon_herm_vut,lineage name: Z4.aaapad,utse precursor"
gon_herm_vut,Z4.aaapav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005079,"gon_herm_vut,lineage name: Z4.aaapav,utse precursor"
gon_herm_vut,Z4.aaappv,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005078,"gon_herm_vut,lineage name: Z4.aaappv,VT8r"
gon_herm_vut,Z4.aaappd,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005077,"gon_herm_vut,lineage name: Z4.aaappd,utse precursor"
gon_herm_vut,Z4.aapaad,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005076,"gon_herm_vut,lineage name: Z4.aapaad,utse precursor"
gon_herm_vut,Z4.aapaav,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003771,"gon_herm_vut,lineage name: Z4.aapaav"
gon_herm_vut,Z4.aapapaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005074,"gon_herm_vut,lineage name: Z4.aapapaa"
gon_herm_vut,Z4.aapapap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005073,"gon_herm_vut,lineage name: Z4.aapapap"
gon_herm_vut,Z4.aapappa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005072,"gon_herm_vut,lineage name: Z4.aapappa"
gon_herm_vut,Z4.aapappp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005071,"gon_herm_vut,lineage name: Z4.aapappp"
gon_herm_vut,Z4.aappaaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0003768,"gon_herm_vut,lineage name: Z4.aappaaa"
gon_herm_vut,Z4.apppaap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005069,"gon_herm_vut, lineage name: Z4.aappaaa, lineage name: Z4.apppaap"
gon_herm_vut,Z4.aappppa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005068,"gon_herm_vut,lineage name: Z4.aappppa"
gon_herm_vut,Z4.aappppp,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005067,"gon_herm_vut,lineage name: Z4.aappppp,sujn"
gon_herm_vut,Z4.aapppaa,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005066,"gon_herm_vut,lineage name: Z4.aapppaa"
gon_herm_vut,Z4.aapppap,Ventral uterus,,,,,,,,1,1,,,,,1,,?,WBbt:0005065,"gon_herm_vut,lineage name: Z4.aapppap,VT1r"
gon_male_dtc,Z1.a,"Distal tip cell, inhibits meiosis in nearby germ cells",,,,,,,,,,,,1,1,1,,,WBbt:0005064,lineage name: Z1.a
gon_male_dtc,Z1.p,"Distal tip cell, inhibits meiosis in nearby grem cells",,,,,,,,,,,,1,1,1,,,WBbt:0005063,lineage name: Z4.p
gon_male_link,Z1.paa/Z4.aaa,"Linker cell, leads gonad during morphogenesis and initiates union with cloaca",,,,,,,,,,,,1,1,,,,WBbt:0005062,"gon_male_link,lineage name: Z1.paa/Z4.aaa"
gon_male_sves,Z1.ppaaaaa,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005061,lineage name: Z1.ppaaaaa
gon_male_sves,Z1.ppaaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005060,lineage name: Z1.ppaaaap
gon_male_sves,Z1.ppaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005059,lineage name: Z1.ppaaap
gon_male_sves,Z1.ppaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005058,"gon_male_sves,lineage name: Z1.ppaap"
gon_male_sves,Z1.ppap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005057,lineage name: Z1.ppap
gon_male_sves,Z1.pppaaaa,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005056,lineage name: Z1.pppaaaa
gon_male_sves,Z1.pppaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005055,lineage name: Z1.pppaaap
gon_male_sves,Z1.pppaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005054,lineage name: Z1.pppaap
gon_male_sves,Z1.pppap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005052,"gon_male_sves,lineage name: Z1.pppap"
gon_male_sves,Z1.pppp,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005050,lineage name: Z1.pppp
gon_male_sves,Z1.pappp,"Seminal vesicle, outer",,,,,,,,,,,,1,1,1,,,WBbt:0005048,lineage name: Z1.pappp
gon_male_sves,Z4.aaapp,"Seminal vesicle, outer",,,,,,,,,,,,1,1,1,,,WBbt:0005046,"gon_male_sves,lineage name: Z4.aaapp"
gon_male_sves,Z4.aappp,"Seminal vesicle, outer",,,,,,,,,,,,1,1,1,,,WBbt:0005044,"gon_male_sves,lineage name: Z4.aappp"
gon_male_sves,Z4.apaaaaa,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005042,lineage name: Z4.apaaaaa
gon_male_sves,Z4.apaaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005040,lineage name: Z4.apaaaap
gon_male_sves,Z4.apaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005036,lineage name: Z4.apaaap
gon_male_sves,Z4.apaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005035,lineage name: Z4.apaap
gon_male_sves,Z4.apap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005034,lineage name: Z4.apap
gon_male_sves,Z4.appaaaa,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005032,lineage name: Z4.appaaaa
gon_male_sves,Z4.appaaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005030,lineage name: Z4.appaaap
gon_male_sves,Z4.appaap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005028,lineage name: Z4.appaap
gon_male_sves,Z4.appap,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005026,lineage name: Z4.appap
gon_male_sves,Z4.appp,"Seminal vesicle, inner",,,,,,,,,,,,1,1,1,,,WBbt:0005024,lineage name: Z4.appp
gon_male_sves,Z1.paapp,"Seminal vesicle, outer",,,,,,,,,,,,1,1,1,,,WBbt:0005022,"gon_male_sves,lineage name: Z1.paapp"
gon_male_vdef,Z1.papaaaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005020,lineage name: Z1.papaaaa
gon_male_vdef,Z1.papaaap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005016,lineage name: Z1.papaaap
gon_male_vdef,Z1.papaapaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005015,lineage name: Z1.papaapaa
gon_male_vdef,Z1.papaapap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005014,lineage name: Z1.papaapap
gon_male_vdef,Z1.papaappaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005012,lineage name: Z1.papaappaa
gon_male_vdef,Z1.papaappap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005010,lineage name: Z1.papaappap
gon_male_vdef,Z1.papaappp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005008,lineage name: Z1.papaappp
gon_male_vdef,Z1.papapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005006,lineage name: Z1.papapa
gon_male_vdef,Z1.papapp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005004,lineage name: Z1.papapp
gon_male_vdef,Z1.pappa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005002,lineage name: Z1.pappa
gon_male_vdef,Z4.aaaaaaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0005000,lineage name: Z4.aaaaaaa
gon_male_vdef,Z4.aaaaaap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004996,lineage name: Z4.aaaaaap
gon_male_vdef,Z4.aaaaapaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004995,lineage name: Z4.aaaaapaa
gon_male_vdef,Z4.aaaaapap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004994,lineage name: Z4.aaaaapap
gon_male_vdef,Z4.aaaaappaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004992,lineage name: Z4.aaaaappaa
gon_male_vdef,Z4.aaaaappap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004990,lineage name: Z4.aaaaappap
gon_male_vdef,Z4.aaaaappp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004988,lineage name: Z4.aaaaappp
gon_male_vdef,Z4.aaaapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004986,lineage name: Z4.aaaapa
gon_male_vdef,Z4.aaaapp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004984,lineage name: Z4.aaaapp
gon_male_vdef,Z4.aaapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004982,lineage name: Z4.aaapa
gon_male_vdef,Z4.aapaaaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004980,lineage name: Z4.aapaaaa
gon_male_vdef,Z4.aapaaap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004716,lineage name: Z4.aapaaap
gon_male_vdef,Z4.aapaapaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004715,lineage name: Z4.aapaapaa
gon_male_vdef,Z4.aapaapap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004714,lineage name: Z4.aapaapap
gon_male_vdef,Z4.aapaappaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004713,lineage name: Z4.aapaappaa
gon_male_vdef,Z4.aapaappap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004712,lineage name: Z4.aapaappap
gon_male_vdef,Z4.aapaappp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004711,lineage name: Z4.aapaappp
gon_male_vdef,Z4.aapapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004710,lineage name: Z4.aapapa
gon_male_vdef,Z4.aapapp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004709,lineage name: Z4.aapapp
gon_male_vdef,Z4.aappa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004708,"gon_male_vdef,lineage name: Z4.aappa"
gon_male_vdef,Z1.paaaaaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004707,lineage name: Z1.paaaaaa
gon_male_vdef,Z1.paaaaap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004706,lineage name: Z1.paaaaap
gon_male_vdef,Z1.paaaapaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004705,lineage name: Z1.paaaapaa
gon_male_vdef,Z1.paaaapap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004704,lineage name: Z1.paaaapap
gon_male_vdef,Z1.paaaappaa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004703,lineage name: Z1.paaaappaa
gon_male_vdef,Z1.paaaappap,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004702,lineage name: Z1.paaaappap
gon_male_vdef,Z1.paaaappp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004701,lineage name: Z1.paaaappp
gon_male_vdef,Z1.paaapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004700,lineage name: Z1.paaapa
gon_male_vdef,Z1.paaapp,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004699,lineage name: Z1.paaapp
gon_male_vdef,Z1.paapa,Vas deferens,,,,,,,,,,,,1,1,1,,,WBbt:0004698,lineage name: Z1.paapa
H1L,AB.plaaappp,"Seam hypodermal cell, postembryonic blast cell",,,,,,,,1,,,1,,,,,,WBbt:0004766,lineage name: ABplaaappp
H1R,AB.arpapppp,"Seam hypodermal cell, postembryonic blast cell",,,,,,,,1,,,1,,,,,,WBbt:0004765,lineage name: ABarpapppp
H2L,AB.arppaaap,"Seam hyopdermal cell, postemb. blast cell, L1 deirid socket",,,,,,,,1,,,1,,,,,,WBbt:0004764,lineage name: ABarppaaap
H2R,AB.arpppaap,"Seam hyopdermal cell, postemb. blast cell, L1 deirid socket",,,,,,,,1,,,1,,,,,,WBbt:0004763,lineage name: ABarpppaap
hmc,MS.appaaa,"Head mesodermal cell, function unknown",,,,,,,,1,,,,,,,,,WBbt:0004697,"head mesoderm cell,lineage name: MSappaaa"
HOA,P10.pppa,"Neuron of hook sensillum, receptor anterior to cloaca in male",,,,1,,,,,,,,1,1,,,,WBbt:0004762,lineage name: P10.pppa
HOB,P10.ppap,"Neuron of hook sensillum, receptor anterior to cloaca in male",,,,1,,,,,,,,1,1,,,,WBbt:0004761,lineage name: P10.ppap
HOL,AB.plaaappa,Seam hypodermal cell,,,,,,,,1,,,,,,,,,WBbt:0004778,None
HOR,AB.arpapppa,Seam hypodermal cell,,,,,,,,1,,,,,,,,,WBbt:0004777,None
HOsh,P10.ppppp,"Sheath of hook sensillum, receptor anterior to cloaca in male",,,,1,,,,,,,,1,1,,,,WBbt:0004760,lineage name: P10.ppppp
HOso,P10.ppaa,"Socket of hook sensillum, receptor anterior to cloaca in male",,,,1,,,,,,,,1,1,,,,WBbt:0004759,lineage name: P10.ppaa
HSNL,AB.plapppappa,"Herm. specific motor neurons (die in male embryo), innervate vulval muscles, serotonergic",,,1,,,,,,,,,,,,,,WBbt:0004758,lineage name: ABplapppappa
HSNR,AB.prapppappa,"Herm. specific motor neurons (die in male embryo), innervate vulval muscles, serotonergic",,,1,,,,,,,,,,,,,,WBbt:0004757,lineage name: ABprapppappa
hyp_hook,P10.papp,Hook - male,,,,,,,,,,,,1,1,1,,?,WBbt:0004375,lineage name: P10.papp
