Entity1,Relationship,Entity2,Evidence,Evidence URL
DD2,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD2,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD2,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DD2,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
DD2,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
DD2,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
DD3,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD3,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD3,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DD3,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
DD3,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
DD3,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
DD4,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD4,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD4,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DD4,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
DD4,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
DD4,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
DD5,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD5,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD5,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DD5,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
DD5,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
DD5,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
DD6,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD6,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DD6,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DD6,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
DD6,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
DD6,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
DVA,Neuropeptide,NLP-12,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pubmed/18339709
DVA,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
DVA,Receptor,EGL-6,"Ringstad et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963311/
DVA,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
DVA,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
DVA,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
DVB,Neuropeptide,FLP-10,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DVB,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
DVC,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
DVC,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
FLPL,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
FLPL,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
FLPL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
FLPL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
FLPL,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
FLPR,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
FLPR,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
FLPR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
FLPR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
FLPR,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
HSNL,Neuropeptide,NLP-1,"Karakuzu et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2727560/
HSNL,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
HSNL,Neurotransmitter,Serotonin,"Sze et al., 2000",https://www.ncbi.nlm.nih.gov/pubmed/10676966
HSNL,Receptor,EGL-6,"Ringstad et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963311/
HSNL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
HSNL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
HSNR,Neuropeptide,NLP-1,"Karakuzu et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2727560/
HSNR,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
HSNR,Neurotransmitter,Serotonin,"Sze et al., 2000",https://www.ncbi.nlm.nih.gov/pubmed/10676966
HSNR,Receptor,EGL-6,"Ringstad et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963311/
HSNR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
HSNR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
I1L,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I1L,Receptor,DOP-4,"Sugiura et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16001968
I1L,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
I1L,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
I1R,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I1R,Receptor,DOP-4,"Sugiura et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16001968
I1R,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
I1R,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
I2L,Neuropeptide,FLP-15,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I2L,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I2L,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I2L,Receptor,DOP-4,"Sugiura et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16001968
I2L,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
I2L,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
I2R,Neuropeptide,FLP-15,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I2R,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I2R,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I2R,Receptor,DOP-4,"Sugiura et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16001968
I2R,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
I2R,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
I3,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I3,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
I4,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I4,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I4,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I4,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
I5,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I5,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I5,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I6,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
I6,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
I6,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
IL1DL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL1DR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL1L,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL1R,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL1VL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL1VR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
IL2DL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2DL,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
IL2DR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2DR,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
IL2L,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2L,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
IL2L,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
IL2R,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2R,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
IL2R,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
IL2VL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2VL,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
IL2VR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
IL2VR,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
LUAL,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
LUAL,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
LUAL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
LUAL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
LUAR,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
LUAR,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
LUAR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
LUAR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
M1,Receptor,SER-4,"Shyn, 2003",https://www2.mrc-lmb.cam.ac.uk/groups/wschafer/StanleyShyn.pdf
M2L,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M2L,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
M2L,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M2L,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M2L,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
M2R,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M2R,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
M2R,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M2R,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M2R,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
M3L,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M3L,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M3L,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M3L,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
M3L,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
M3R,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M3R,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M3R,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
M3R,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
M3R,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
M4,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M4,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M4,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M4,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
M5,Neuropeptide,FLP-1,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M5,Neuropeptide,FLP-13,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M5,Neuropeptide,FLP-17,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
M5,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
M5,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
MCL,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
MCL,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
MCL,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
MCL,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
MCR,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
MCR,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
MCR,Receptor,SER-7,"Hobson et al., 2006",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1456143/
MCR,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
MI,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
NSML,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
NSML,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
NSML,Neuropeptide,NLP-13,"Zhang et al., 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3879818/
NSML,Neuropeptide,NLP-3,"Zhang et al., 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3879818/
NSML,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
NSML,Neurotransmitter,Serotonin,"Jafari et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3153855/
NSML,Neurotransmitter,Serotonin,"Sze et al., 2000",https://www.ncbi.nlm.nih.gov/pubmed/10676966
NSML,Receptor,DOP-3,"Zhang et al., 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3879818/
NSML,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
NSML,Receptor,SER-4,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
NSML,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
NSMR,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
NSMR,Neuropeptide,NLP-13,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
NSMR,Neuropeptide,NLP-13,"Zhang et al., 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3879818/
NSMR,Neuropeptide,NLP-3,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
NSMR,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
NSMR,Neurotransmitter,Serotonin,"Jafari et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3153855/
NSMR,Neurotransmitter,Serotonin,"Sze et al., 2000",https://www.ncbi.nlm.nih.gov/pubmed/10676966
NSMR,Receptor,DOP-3,"Zhang et al., 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3879818/
NSMR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
NSMR,Receptor,SER-4,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
NSMR,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
OLLL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
OLLL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
OLLR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
OLLR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
OLQDL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
OLQDL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
OLQDL,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
OLQDL,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
OLQDR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
OLQDR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
OLQDR,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
OLQDR,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
OLQVL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
OLQVL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
OLQVL,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
OLQVL,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
OLQVR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
OLQVR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
OLQVR,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
OLQVR,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
PDA,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PDA,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PDA,Receptor,SER-2,"Rex et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15569254
PDEL,Neurotransmitter,Dopamine,"McDonald et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/18094261
PDEL,Neurotransmitter,Dopamine,"Suo et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/12887685
PDEL,Receptor,DOP-2,"Suo et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/12887685
PDER,Neurotransmitter,Dopamine,"McDonald et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/18094261
PDER,Neurotransmitter,Dopamine,"Suo et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/12887685
PDER,Receptor,DOP-2,"Suo et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/12887685
PHAL,Neuropeptide,FLP-15,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAL,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAL,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHAL,Neuropeptide,PDF-11,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHAL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
PHAL,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
PHAL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PHAL,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
PHAR,Neuropeptide,FLP-15,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAR,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHAR,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHAR,Neuropeptide,PDF-11,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHAR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
PHAR,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
PHAR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PHAR,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
